Account Number,Balance Date,Balance,Transaction Value,Flow
36982820,2023-02-12,313.6600000000001,117.45,Outgoing
36982820,2023-02-14,233.2000000000001,80.46,Outgoing
37004975,2023-01-31,635.77,,-
37004975,2023-02-04,691.31,55.54,Incoming
37004975,2023-02-05,569.06,122.25,Outgoing
37004975,2023-02-06,477.47999999999996,91.58,Outgoing
37004975,2023-02-06,417.9,59.58,Outgoing
37004975,2023-02-07,2097.7,1679.8,Incoming
37004975,2023-02-08,3387.8999999999996,1290.2,Incoming
37004975,2023-02-09,3500.2099999999996,112.31,Incoming
37004975,2023-02-09,3462.5599999999995,37.65,Outgoing
37004975,2023-02-13,3352.3899999999994,110.17,Outgoing
37017424,2023-01-31,71.34,,-
37017424,2023-02-01,169.86,98.52,Incoming
37017424,2023-02-01,255.69,85.83,Incoming
37017424,2023-02-02,144.53,111.16,Outgoing
37017424,2023-02-10,1675.53,1531.0,Incoming
37017424,2023-02-10,1686.6,11.07,Incoming
37017424,2023-02-12,1614.86,71.74,Outgoing
37017424,2023-02-13,1543.35,71.51,Outgoing
37062632,2023-01-31,366.72,,-
37062632,2023-02-01,247.27000000000004,119.45,Outgoing
37062632,2023-02-04,157.76000000000005,89.51,Outgoing
37062632,2023-02-06,329.06000000000006,171.3,Incoming
37062632,2023-02-09,278.6500000000001,50.41,Outgoing
37062632,2023-02-10,351.2600000000001,72.61,Incoming
37062632,2023-02-10,246.7300000000001,104.53,Outgoing
37062632,2023-02-13,159.7000000000001,87.03,Outgoing
37146521,2023-01-31,471.64,,-
37146521,2023-02-01,489.90999999999997,18.27,Incoming
37146521,2023-02-04,584.1999999999999,94.29,Incoming
37146521,2023-02-08,779.55,195.35,Incoming
37146521,2023-02-08,2345.25,1565.7,Incoming
37146521,2023-02-08,2438.98,93.73,Incoming
37146521,2023-02-10,2485.05,46.07,Incoming
37146521,2023-02-13,2447.5800000000004,37.47,Outgoing
37164421,2023-01-31,302.68,,-
37164421,2023-02-03,157.26000000000002,145.42,Outgoing
37164421,2023-02-06,23.79000000000002,133.47,Outgoing
37164421,2023-02-10,221.51000000000002,197.72,Incoming
37164421,2023-02-11,39.400000000000006,182.11,Outgoing
37247834,2023-01-31,319.19,,-
37247834,2023-02-01,468.15,148.96,Incoming
37247834,2023-02-01,1405.25,937.1,Incoming
37247834,2023-02-07,1236.04,169.21,Outgoing
37247834,2023-02-08,1072.07,163.97,Outgoing
37247834,2023-02-08,1128.2,56.13,Incoming
37247834,2023-02-09,1266.68,138.48,Incoming
37247834,2023-02-09,1346.81,80.13,Incoming
37247834,2023-02-11,1464.48,117.67,Incoming
37247834,2023-02-12,1649.99,185.51,Incoming
37247834,2023-02-14,1607.86,42.13,Outgoing
37256412,2023-01-31,24.43,,-
37256412,2023-02-03,1553.8300000000002,1529.4,Incoming
37256412,2023-02-05,1418.44,135.39,Outgoing
37256412,2023-02-08,1338.31,80.13,Outgoing
37256412,2023-02-11,1215.07,123.24,Outgoing
37267391,2023-01-31,819.11,,-
37267391,2023-02-01,924.87,105.76,Incoming
37267391,2023-02-02,1590.87,666.0,Incoming
37267391,2023-02-04,1488.1599999999999,102.71,Outgoing
37267391,2023-02-06,1588.9599999999998,100.8,Incoming
37267391,2023-02-06,959.6599999999999,629.3,Outgoing
37267391,2023-02-09,824.7899999999998,134.87,Outgoing
37267391,2023-02-10,887.6099999999999,62.82,Incoming
37267391,2023-02-11,840.2299999999999,47.38,Outgoing
37273974,2023-01-31,533.14,,-
37273974,2023-02-02,453.01,80.13,Outgoing
37273974,2023-02-02,-246.89,699.9,Outgoing
37273974,2023-02-03,-427.76,180.87,Outgoing
37273974,2023-02-05,-490.3,62.54,Outgoing
37273974,2023-02-13,-365.05,125.25,Incoming
37274865,2023-01-31,95.23,,-
37297429,2023-01-31,693.82,,-
37297429,2023-02-01,773.22,79.4,Incoming
37297429,2023-02-02,-210.07999999999993,983.3,Outgoing
37297429,2023-02-02,-318.16999999999996,108.09,Outgoing
37297429,2023-02-03,-189.91999999999996,128.25,Incoming
37297429,2023-02-05,-235.81999999999996,45.9,Outgoing
37297429,2023-02-06,-308.69999999999993,72.88,Outgoing
37297429,2023-02-08,-114.80999999999995,193.89,Incoming
37297429,2023-02-14,38.34000000000006,153.15,Incoming
37297429,2023-02-14,63.79000000000006,25.45,Incoming
37319261,2023-01-31,574.42,,-
37319261,2023-02-04,673.81,99.39,Incoming
37319261,2023-02-06,2083.41,1409.6,Incoming
37319261,2023-02-09,2173.16,89.75,Incoming
37319261,2023-02-10,2117.87,55.29,Outgoing
37369245,2023-01-31,446.65,,-
37369245,2023-02-01,521.05,74.4,Incoming
37369245,2023-02-03,564.77,43.72,Incoming
37369245,2023-02-04,682.96,118.19,Incoming
37369245,2023-02-04,600.4000000000001,82.56,Outgoing
37369245,2023-02-05,640.8100000000001,40.41,Incoming
37369245,2023-02-10,1965.71,1324.9,Incoming
37369245,2023-02-14,2089.9700000000003,124.26,Incoming
37407392,2023-01-31,822.17,,-
37407392,2023-02-04,742.6999999999999,79.47,Outgoing
37407392,2023-02-05,749.5699999999999,6.87,Incoming
37407392,2023-02-10,860.1899999999999,110.62,Incoming
37407392,2023-02-13,947.39,87.2,Incoming
37407392,2023-02-14,897.99,49.4,Outgoing
37443706,2023-01-31,621.08,,-
37443706,2023-02-03,532.75,88.33,Outgoing
37443706,2023-02-07,622.06,89.31,Incoming
37443706,2023-02-08,463.39,158.67,Outgoing
37443706,2023-02-08,415.2,48.19,Outgoing
37443706,2023-02-12,319.4,95.8,Outgoing
37443706,2023-02-13,-768.6,1088.0,Outgoing
37443706,2023-02-13,-671.5500000000001,97.05,Incoming
37443706,2023-02-14,-718.8000000000001,47.25,Outgoing
37503622,2023-01-31,630.18,,-
37503622,2023-02-03,483.29999999999995,146.88,Outgoing
37503622,2023-02-03,604.5999999999999,121.3,Incoming
37503622,2023-02-04,1851.5,1246.9,Incoming
37503622,2023-02-04,3246.8,1395.3,Incoming
37503622,2023-02-09,3349.4900000000002,102.69,Incoming
37503622,2023-02-09,3246.3300000000004,103.16,Outgoing
37503622,2023-02-09,1945.6300000000003,1300.7,Outgoing
37510139,2023-01-31,546.33,,-
37510139,2023-02-03,1372.13,825.8,Incoming
37510139,2023-02-05,1255.19,116.94,Outgoing
37510139,2023-02-11,1213.0,42.19,Outgoing
37510139,2023-02-14,1049.6100000000001,163.39,Outgoing
37528735,2023-01-31,368.39,,-
37528735,2023-02-02,460.86,92.47,Incoming
37528735,2023-02-07,307.56,153.3,Outgoing
37528735,2023-02-08,350.15,42.59,Incoming
37528735,2023-02-11,338.84999999999997,11.3,Outgoing
37528735,2023-02-14,249.42999999999995,89.42,Outgoing
37561049,2023-01-31,903.95,,-
37561049,2023-02-01,984.5300000000001,80.58,Incoming
37561049,2023-02-02,1124.8700000000001,140.34,Incoming
37561049,2023-02-03,1203.5300000000002,78.66,Incoming
37561049,2023-02-04,1106.7500000000002,96.78,Outgoing
37561049,2023-02-04,1103.8900000000003,2.86,Outgoing
37561049,2023-02-05,-818.6099999999997,1922.5,Outgoing
37561049,2023-02-13,-662.2399999999997,156.37,Incoming
37561049,2023-02-13,-825.5699999999997,163.33,Outgoing
37561049,2023-02-14,-938.6399999999996,113.07,Outgoing
37599317,2023-01-31,177.32,,-
37599317,2023-02-02,60.889999999999986,116.43,Outgoing
37599317,2023-02-03,228.5,167.61,Incoming
37599317,2023-02-09,171.97,56.53,Outgoing
37599317,2023-02-11,275.38,103.41,Incoming
37599317,2023-02-11,201.76,73.62,Outgoing
37599317,2023-02-12,334.24,132.48,Incoming
37642787,2023-01-31,396.03,,-
37642787,2023-02-03,395.0,1.03,Outgoing
37642787,2023-02-03,316.72,78.28,Outgoing
37642787,2023-02-03,504.42,187.7,Incoming
37642787,2023-02-04,632.1800000000001,127.76,Incoming
37642787,2023-02-06,680.49,48.31,Incoming
37642787,2023-02-10,-609.1099999999999,1289.6,Outgoing
37642787,2023-02-10,-634.4199999999998,25.31,Outgoing
37642787,2023-02-14,-793.5099999999999,159.09,Outgoing
37658218,2023-01-31,561.27,,-
37658218,2023-02-01,-9.029999999999973,570.3,Outgoing
37658218,2023-02-02,30.840000000000025,39.87,Incoming
37658218,2023-02-07,-12.789999999999978,43.63,Outgoing
37658218,2023-02-09,70.63000000000002,83.42,Incoming
37658218,2023-02-14,156.13000000000002,85.5,Incoming
37658218,2023-02-14,257.66,101.53,Incoming
37678813,2023-01-31,767.56,,-
37678813,2023-02-03,834.91,67.35,Incoming
37678813,2023-02-08,940.3199999999999,105.41,Incoming
37678813,2023-02-13,862.18,78.14,Outgoing
37678813,2023-02-13,795.9499999999999,66.23,Outgoing
37767441,2023-01-31,726.46,,-
37767441,2023-02-01,814.6500000000001,88.19,Incoming
37767441,2023-02-02,830.45,15.8,Incoming
37767441,2023-02-03,735.62,94.83,Outgoing
37767441,2023-02-08,648.61,87.01,Outgoing
37767441,2023-02-09,583.65,64.96,Outgoing
37767441,2023-02-12,414.21,169.44,Outgoing
37789180,2023-01-31,854.05,,-
37789180,2023-02-02,930.04,75.99,Incoming
37789180,2023-02-03,910.15,19.89,Outgoing
37789180,2023-02-07,825.3199999999999,84.83,Outgoing
37789180,2023-02-08,-795.6800000000001,1621.0,Outgoing
37789180,2023-02-09,930.72,1726.4,Incoming
37789180,2023-02-11,-106.27999999999997,1037.0,Outgoing
37789180,2023-02-11,-133.14999999999998,26.87,Outgoing
37789180,2023-02-11,-197.98999999999998,64.84,Outgoing
37789180,2023-02-12,-131.67,66.32,Incoming
37789180,2023-02-13,15.830000000000013,147.5,Incoming
37796234,2023-01-31,992.46,,-
37796234,2023-02-02,937.5300000000001,54.93,Outgoing
37796234,2023-02-02,-760.4699999999999,1698.0,Outgoing
37796234,2023-02-04,-675.56,84.91,Incoming
37796234,2023-02-04,-864.9399999999999,189.38,Outgoing
37796234,2023-02-04,-780.8199999999999,84.12,Incoming
37796234,2023-02-06,-844.18,63.36,Outgoing
37796234,2023-02-08,-1940.38,1096.2,Outgoing
37796234,2023-02-09,-1767.18,173.2,Incoming
37796234,2023-02-09,-1805.89,38.71,Outgoing
37830423,2023-01-31,285.5,,-
37830423,2023-02-02,370.40999999999997,84.91,Incoming
37830423,2023-02-04,249.71999999999997,120.69,Outgoing
37830423,2023-02-05,194.33999999999997,55.38,Outgoing
37830423,2023-02-07,264.28,69.94,Incoming
37830423,2023-02-08,245.16999999999996,19.11,Outgoing
37830423,2023-02-08,227.53999999999996,17.63,Outgoing
37830423,2023-02-13,290.71,63.17,Incoming
37878074,2023-01-31,647.56,,-
37878074,2023-02-01,772.25,124.69,Incoming
37878074,2023-02-03,1990.25,1218.0,Incoming
37878074,2023-02-04,2026.49,36.24,Incoming
37878074,2023-02-11,2144.11,117.62,Incoming
37878074,2023-02-11,2246.2400000000002,102.13,Incoming
37878074,2023-02-11,2966.9400000000005,720.7,Incoming
37905098,2023-01-31,389.98,,-
37905098,2023-02-04,277.33000000000004,112.65,Outgoing
37905098,2023-02-07,369.46000000000004,92.13,Incoming
37905098,2023-02-07,567.08,197.62,Incoming
37905098,2023-02-07,604.98,37.9,Incoming
37905098,2023-02-08,499.57000000000005,105.41,Outgoing
37905098,2023-02-09,389.90000000000003,109.67,Outgoing
37905098,2023-02-11,309.05000000000007,80.85,Outgoing
37905098,2023-02-12,479.4800000000001,170.43,Incoming
37905098,2023-02-12,604.7500000000001,125.27,Incoming
37936898,2023-01-31,745.79,,-
37936898,2023-02-01,850.64,104.85,Incoming
37936898,2023-02-03,949.17,98.53,Incoming
37936898,2023-02-06,1948.27,999.1,Incoming
37936898,2023-02-06,1788.78,159.49,Outgoing
37936898,2023-02-10,1624.85,163.93,Outgoing
37936898,2023-02-10,1562.6999999999998,62.15,Outgoing
37936898,2023-02-11,1649.6799999999998,86.98,Incoming
37936898,2023-02-13,1575.82,73.86,Outgoing
37945317,2023-01-31,8.24,,-
37945317,2023-02-02,-114.57000000000001,122.81,Outgoing
37945317,2023-02-03,-644.1700000000001,529.6,Outgoing
37945317,2023-02-06,-524.0200000000001,120.15,Incoming
37945317,2023-02-07,-2213.7200000000003,1689.7,Outgoing
37945317,2023-02-09,-2105.19,108.53,Incoming
37945317,2023-02-09,-1887.92,217.27,Incoming
37945317,2023-02-10,-3412.32,1524.4,Outgoing
37945317,2023-02-12,-3501.76,89.44,Outgoing
37945317,2023-02-14,-3401.0600000000004,100.7,Incoming
37953007,2023-01-31,440.78,,-
37953007,2023-02-02,508.98999999999995,68.21,Incoming
37953007,2023-02-04,1295.09,786.1,Incoming
37953007,2023-02-04,1164.9699999999998,130.12,Outgoing
38032055,2023-01-31,416.47,,-
38032055,2023-02-04,448.98,32.51,Incoming
38032055,2023-02-07,604.1,155.12,Incoming
38032055,2023-02-07,591.44,12.66,Outgoing
38032055,2023-02-10,712.73,121.29,Incoming
38032055,2023-02-10,1099.53,386.8,Incoming
38032055,2023-02-12,952.52,147.01,Outgoing
38032055,2023-02-14,864.16,88.36,Outgoing
38038623,2023-01-31,526.98,,-
38038623,2023-02-05,-818.1199999999999,1345.1,Outgoing
38038623,2023-02-06,-762.8599999999999,55.26,Incoming
38038623,2023-02-10,-637.9299999999998,124.93,Incoming
38038623,2023-02-13,-489.35999999999984,148.57,Incoming
38038623,2023-02-14,-293.4399999999998,195.92,Incoming
38124225,2023-01-31,943.59,,-
38124225,2023-02-05,835.8000000000001,107.79,Outgoing
38124225,2023-02-08,744.5600000000001,91.24,Outgoing
38124225,2023-02-08,858.72,114.16,Incoming
38124225,2023-02-09,1004.3000000000001,145.58,Incoming
38124225,2023-02-09,1105.54,101.24,Incoming
38124225,2023-02-10,1042.19,63.35,Outgoing
38124225,2023-02-10,927.8700000000001,114.32,Outgoing
38124225,2023-02-13,861.9700000000001,65.9,Outgoing
38157078,2023-01-31,756.55,,-
38157078,2023-02-04,91.94999999999993,664.6,Outgoing
38157078,2023-02-07,178.4699999999999,86.52,Incoming
38157078,2023-02-13,348.43999999999994,169.97,Incoming
38224160,2023-01-31,701.82,,-
38224160,2023-02-02,794.72,92.9,Incoming
38224160,2023-02-03,913.82,119.1,Incoming
38224160,2023-02-07,989.7700000000001,75.95,Incoming
38224160,2023-02-13,1065.8100000000002,76.04,Incoming
38291062,2023-01-31,486.68,,-
38291062,2023-02-01,569.1,82.42,Incoming
38291062,2023-02-05,647.77,78.67,Incoming
38291062,2023-02-06,400.95,246.82,Outgoing
38291062,2023-02-11,399.24,1.71,Outgoing
38291062,2023-02-12,519.1700000000001,119.93,Incoming
38291062,2023-02-14,441.8400000000001,77.33,Outgoing
38291062,2023-02-14,547.0900000000001,105.25,Incoming
38316158,2023-01-31,138.4,,-
38316158,2023-02-02,63.91000000000001,74.49,Outgoing
38316158,2023-02-05,-28.36999999999999,92.28,Outgoing
38316158,2023-02-05,-256.03,227.66,Outgoing
38316158,2023-02-07,-292.01,35.98,Outgoing
38316158,2023-02-08,-316.77,24.76,Outgoing
38316158,2023-02-14,-263.5,53.27,Incoming
38346624,2023-01-31,740.09,,-
38346624,2023-02-10,554.88,185.21,Outgoing
38346624,2023-02-10,-182.32000000000005,737.2,Outgoing
38395807,2023-01-31,463.52,,-
38395807,2023-02-07,318.59,144.93,Outgoing
38395807,2023-02-08,274.53999999999996,44.05,Outgoing
38395807,2023-02-09,315.30999999999995,40.77,Incoming
38395807,2023-02-12,224.07999999999993,91.23,Outgoing
38428295,2023-01-31,690.12,,-
38428295,2023-02-08,889.58,199.46,Incoming
38428295,2023-02-11,1057.14,167.56,Incoming
38428295,2023-02-13,1185.25,128.11,Incoming
38428295,2023-02-14,1355.54,170.29,Incoming
38429514,2023-01-31,627.62,,-
38429514,2023-02-01,699.8,72.18,Incoming
38429514,2023-02-04,819.63,119.83,Incoming
38429514,2023-02-08,927.65,108.02,Incoming
38429514,2023-02-10,1067.4099999999999,139.76,Incoming
38429514,2023-02-11,1020.0899999999998,47.32,Outgoing
38429514,2023-02-12,917.1399999999998,102.95,Outgoing
38429514,2023-02-14,863.1799999999997,53.96,Outgoing
38442044,2023-01-31,106.95,,-
38442044,2023-02-02,42.05,64.9,Outgoing
38442044,2023-02-03,65.89,23.84,Incoming
38442044,2023-02-06,14.939999999999998,50.95,Outgoing
38442044,2023-02-07,159.1,144.16,Incoming
38442044,2023-02-07,311.35,152.25,Incoming
38442044,2023-02-07,198.22000000000003,113.13,Outgoing
38442044,2023-02-08,140.45000000000002,57.77,Outgoing
38442044,2023-02-08,106.33000000000001,34.12,Outgoing
38442044,2023-02-12,7.680000000000007,98.65,Outgoing
38442044,2023-02-14,-852.4200000000001,860.1,Outgoing
38487215,2023-01-31,780.01,,-
38487215,2023-02-01,-28.389999999999986,808.4,Outgoing
38487215,2023-02-03,-147.33999999999997,118.95,Outgoing
38487215,2023-02-03,-19.23999999999998,128.1,Incoming
38487215,2023-02-06,1523.76,1543.0,Incoming
38495059,2023-01-31,14.18,,-
38495059,2023-02-02,50.78,36.6,Incoming
38495059,2023-02-06,93.32,42.54,Incoming
38495059,2023-02-11,229.32,136.0,Incoming
38502892,2023-01-31,600.32,,-
38502892,2023-02-06,662.4000000000001,62.08,Incoming
38502892,2023-02-07,590.7900000000001,71.61,Outgoing
38502892,2023-02-08,638.1600000000001,47.37,Incoming
38528119,2023-01-31,165.9,,-
38528119,2023-02-06,87.61,78.29,Outgoing
38528119,2023-02-06,278.86,191.25,Incoming
38528119,2023-02-08,446.52,167.66,Incoming
38528119,2023-02-13,277.57,168.95,Outgoing
38528119,2023-02-14,161.05,116.52,Outgoing
38558525,2023-01-31,833.07,,-
38558525,2023-02-04,770.82,62.25,Outgoing
38558525,2023-02-07,-1048.1799999999998,1819.0,Outgoing
38558525,2023-02-08,-1242.4799999999998,194.3,Outgoing
38564653,2023-01-31,647.95,,-
38564653,2023-02-03,644.45,3.5,Outgoing
38564653,2023-02-05,539.87,104.58,Outgoing
38564653,2023-02-12,406.42,133.45,Outgoing
38564653,2023-02-13,312.45000000000005,93.97,Outgoing
38587383,2023-01-31,579.12,,-
38587383,2023-02-01,498.05,81.07,Outgoing
38587383,2023-02-01,644.15,146.1,Incoming
38587383,2023-02-03,683.52,39.37,Incoming
38587383,2023-02-03,572.86,110.66,Outgoing
38587383,2023-02-04,734.96,162.1,Incoming
38587383,2023-02-07,610.6500000000001,124.31,Outgoing
38587383,2023-02-07,776.9200000000001,166.27,Incoming
38587383,2023-02-09,895.33,118.41,Incoming
38587383,2023-02-12,932.47,37.14,Incoming
38587383,2023-02-12,1015.0600000000001,82.59,Incoming
38606148,2023-01-31,956.59,,-
38606148,2023-02-02,1067.75,111.16,Incoming
38606148,2023-02-04,999.84,67.91,Outgoing
38606148,2023-02-04,1072.3700000000001,72.53,Incoming
38606148,2023-02-06,1098.41,26.04,Incoming
38606148,2023-02-11,1230.97,132.56,Incoming
38606148,2023-02-12,2554.37,1323.4,Incoming
38606148,2023-02-12,2422.79,131.58,Outgoing
38627867,2023-01-31,132.74,,-
38627867,2023-02-05,232.65,99.91,Incoming
38627867,2023-02-06,161.71,70.94,Outgoing
38627867,2023-02-14,263.8,102.09,Incoming
38690875,2023-01-31,320.39,,-
38690875,2023-02-03,446.59999999999997,126.21,Incoming
38690875,2023-02-06,644.8,198.2,Incoming
38690875,2023-02-11,791.89,147.09,Incoming
38690875,2023-02-13,867.98,76.09,Incoming
38690875,2023-02-13,972.22,104.24,Incoming
38690875,2023-02-14,1095.1200000000001,122.9,Incoming
38740782,2023-01-31,702.64,,-
38740782,2023-02-04,836.19,133.55,Incoming
38740782,2023-02-05,897.2800000000001,61.09,Incoming
38740782,2023-02-12,981.3500000000001,84.07,Incoming
38740782,2023-02-12,905.2500000000001,76.1,Outgoing
38749064,2023-01-31,569.98,,-
38749064,2023-02-01,426.01,143.97,Outgoing
38749064,2023-02-02,1862.31,1436.3,Incoming
38749064,2023-02-03,1773.25,89.06,Outgoing
38749064,2023-02-14,1634.54,138.71,Outgoing
38764064,2023-01-31,648.12,,-
38764064,2023-02-01,595.95,52.17,Outgoing
38764064,2023-02-02,580.1500000000001,15.8,Outgoing
38764064,2023-02-07,473.5100000000001,106.64,Outgoing
38764064,2023-02-09,440.6400000000001,32.87,Outgoing
38764064,2023-02-11,431.3900000000001,9.25,Outgoing
38764064,2023-02-13,334.8800000000001,96.51,Outgoing
38764064,2023-02-14,276.0000000000001,58.88,Outgoing
38780970,2023-01-31,846.59,,-
38780970,2023-02-01,964.86,118.27,Incoming
38780970,2023-02-04,847.6,117.26,Outgoing
38780970,2023-02-07,793.32,54.28,Outgoing
38780970,2023-02-10,745.45,47.87,Outgoing
38780970,2023-02-13,1584.35,838.9,Incoming
38839019,2023-01-31,187.15,,-
38839019,2023-02-01,-749.95,937.1,Outgoing
38839019,2023-02-01,-696.96,52.99,Incoming
38839019,2023-02-02,-540.9200000000001,156.04,Incoming
38839019,2023-02-08,-654.9000000000001,113.98,Outgoing
38839019,2023-02-11,-490.5300000000001,164.37,Incoming
38839019,2023-02-11,-596.9300000000001,106.4,Outgoing
38839019,2023-02-14,-767.5,170.57,Outgoing
38903150,2023-01-31,263.28,,-
38903150,2023-02-03,360.04999999999995,96.77,Incoming
38903150,2023-02-04,488.23999999999995,128.19,Incoming
38903150,2023-02-07,676.5999999999999,188.36,Incoming
38903150,2023-02-10,592.43,84.17,Outgoing
38903150,2023-02-10,438.5899999999999,153.84,Outgoing
38903150,2023-02-11,572.18,133.59,Incoming
38903150,2023-02-14,1729.2799999999997,1157.1,Incoming
38921478,2023-01-31,641.48,,-
38921478,2023-02-02,529.32,112.16,Outgoing
38921478,2023-02-03,537.0200000000001,7.7,Incoming
38921478,2023-02-04,627.1500000000001,90.13,Incoming
38921478,2023-02-05,557.57,69.58,Outgoing
38921478,2023-02-05,1850.37,1292.8,Incoming
38921478,2023-02-07,1803.4499999999998,46.92,Outgoing
38921478,2023-02-10,1918.1899999999998,114.74,Incoming
38921478,2023-02-12,1812.9899999999998,105.2,Outgoing
38921478,2023-02-13,1856.5499999999997,43.56,Incoming
38921478,2023-02-14,1987.3899999999996,130.84,Incoming
38957380,2023-01-31,37.95,,-
38957380,2023-02-02,155.85000000000002,117.9,Incoming
38957380,2023-02-03,80.19000000000003,75.66,Outgoing
38957380,2023-02-04,-8.639999999999972,88.83,Outgoing
38957380,2023-02-07,103.87000000000003,112.51,Incoming
38957380,2023-02-07,227.57000000000005,123.7,Incoming
38957380,2023-02-07,361.5300000000001,133.96,Incoming
38957380,2023-02-10,240.2600000000001,121.27,Outgoing
38957380,2023-02-10,72.31000000000012,167.95,Outgoing
38957380,2023-02-13,200.40000000000012,128.09,Incoming
